cond_id,T_degC,T_K,SOC_store,SOC_pct,t_h,Q_Ah,source_col
TP_40C_75SOC,40,313.15,0.75,75,4483,2.84202763699416,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,5118.6,2.8325088422585,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,5753.1,2.82335386681587,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,6388.1,2.81685012264495,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,7026.7,2.80704420514774,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,7663.4,2.80185038637231,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,8300.1,2.79331011984973,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,9031.6,2.78787555027406,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,9665.8,2.78041028588457,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,10302,2.77372172149623,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,10939,2.76945765527354,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,11575,2.76309607460062,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,12211,2.75671006528925,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,12844,2.7508985784551,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,13481,2.74216131529618,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,14119,2.73623290132901,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,14695,2.73024997037619,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,15148,2.72867605175841,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,15811,2.72176881017892,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,17001,2.71200534159001,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,18239,2.70223857361827,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,19190,2.69472628876252,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,20163,2.68755102520883,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.75,75,21241,2.67964535211691,"TP_40°C,75%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,0,2.9931931792705,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,160.33,2.94530075268077,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,276.98,2.9302944582375,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,408.99,2.91755299035328,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,708.11,2.89885946041828,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,1009.1,2.88361983752251,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,1285.6,2.87131262751468,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,1945,2.85103232036458,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,2579.2,2.83421971266971,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,3286.7,2.81876042144285,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,3872.7,2.80698209540622,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,4483,2.7954192962979,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,5118.6,2.78398294715964,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,5753.1,2.77321807555152,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,6388.1,2.76482340692044,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,7026.7,2.75363527474813,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,7663.4,2.74491559967219,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,8300.1,2.73756212836943,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,9031.6,2.72936820319926,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,9665.8,2.72020701628137,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,10302,2.7128119144608,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,10939,2.70498333282712,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,11575,2.69782190596384,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,12211,2.69099271008135,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,12844,2.68478596398507,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,13481,2.67848862364132,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,14119,2.67214762660159,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,14695,2.666180857543,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,15148,2.66408773440204,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,15811,2.6560721728172,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,17001,2.64618295265436,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,18239,2.63674413411135,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,19190,2.62925294574793,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,20163,2.62212880495899,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.875,87.5,21241,2.61548661491464,"TP_40°C,87.5%SOC"
TP_40C_100SOC,40,313.15,1,100,0,2.99353745610228,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,160.33,2.95096430652603,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,276.98,2.93561570050631,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,408.99,2.92245169644657,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,708.11,2.90327695258843,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,1009.1,2.8873520139535,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,1285.6,2.87435675384775,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,1945,2.8535091778129,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,2579.2,2.83615242369884,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,3286.7,2.82030632692463,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,3872.7,2.8087481777221,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,4483,2.79732606134809,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,5118.6,2.78626992590091,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,5753.1,2.77547115047887,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,6388.1,2.76585149128599,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,7026.7,2.7563519416635,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,7663.4,2.74786892830153,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,8300.1,2.74042249266808,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,9031.6,2.73067152347033,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,9665.8,2.72233658020748,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,10302,2.71531254863028,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,10939,2.70902111807689,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,11575,2.70156453545954,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,12211,2.69496212510153,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,12844,2.68731804834882,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,13481,2.68103647244215,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,14119,2.67455066247168,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,14695,2.66883439703043,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,15148,2.66464728798699,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,15811,2.65784815047521,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,17001,2.61843226819492,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,18239,2.60768942034896,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,19190,2.60015739436624,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,20163,2.59347190483089,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,1,100,21241,2.5861176330101,"TP_40°C,100%SOC"
TP_60C_0SOC,60,333.15,0,0,0,2.99607084911234,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,160.33,2.99504699066948,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,276.98,2.98640449328618,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,408.99,2.97791644444513,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,708.11,2.96728658342394,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,1009.1,2.95793773536408,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,1285.6,2.94910283760662,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,1945,2.93937751475593,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,2579.2,2.93002665290599,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,3286.7,2.92177408729632,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,3872.7,2.91497190557335,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,4483,2.90854511225895,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,5118.6,2.90190586020904,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,5753.1,2.89405991913082,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,6388.1,2.89419803013934,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,7026.7,2.87656650690085,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,7663.4,2.86731880644848,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,8300.1,2.85846775355589,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,9031.6,2.8412109538652,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,9665.8,2.8334308975282,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,10302,2.82509794324031,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,10939,2.81607831247043,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,11575,2.80599090638696,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,12211,2.79648584263619,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,12844,2.78647494161409,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,13481,2.77635672741564,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,14119,2.7656082718895,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,14695,2.75568269023001,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,15148,2.73879453612167,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,15811,2.7304185523355,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,17001,2.71916865143028,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,18239,2.70532476885442,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,19190,2.69026086132631,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,20163,2.67872053834164,"TP_60°C,0%SOC"
TP_60C_0SOC,60,333.15,0,0,21241,2.65143387427043,"TP_60°C,0%SOC"
TP_60C_50SOC,60,333.15,0.5,50,0,2.99083615332298,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,160.33,2.94717494878133,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,276.98,2.92338653423117,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,408.99,2.90458541222055,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,708.11,2.87269056820596,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,1009.1,2.85139622106154,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,1285.6,2.83200810969483,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,1945,2.79932219788013,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,2579.2,2.77315518556936,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,3286.7,2.75322507411253,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,3872.7,2.7363444040512,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,4483,2.72330230806856,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,5118.6,2.70451008160356,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,5753.1,2.6839395418023,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,6388.1,2.66311614685944,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,7026.7,2.64289182882817,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,7663.4,2.62464846027452,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,8300.1,2.61095743104592,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,9031.6,2.59190744215712,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,9665.8,2.57786372961529,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,10302,2.56608332647691,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,10939,2.55509551227479,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,11575,2.54236520130719,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,12211,2.53182818267944,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,12844,2.52053554799024,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,13481,2.5097973470442,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,14119,2.49884695615291,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,14695,2.48820958965576,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,15148,2.47934279917556,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,15811,2.46598990508367,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,17001,2.45152745768687,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,18239,2.43478409738422,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,19190,2.42107575990156,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,20163,2.40750571375196,"TP_60°C,50%SOC"
TP_60C_50SOC,60,333.15,0.5,50,21241,2.39128338461022,"TP_60°C,50%SOC"
TP_60C_100SOC,60,333.15,1,100,0,2.99094017096012,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,160.33,2.91424906428095,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,276.98,2.88020133303298,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,408.99,2.85608800359792,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,708.11,2.81879792092464,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,1009.1,2.79327440080041,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,1285.6,2.77074524896512,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,1945,2.73225565777591,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,2579.2,2.70149864395968,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,3286.7,2.67745628628755,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,3872.7,2.65881581314737,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,4483,2.64158812252667,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,5118.6,2.62242393901541,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,5753.1,2.6009243078346,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,6388.1,2.57914734972377,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,7026.7,2.56146589940827,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,7663.4,2.54360132537163,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,8300.1,2.52991580437002,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,9031.6,2.51153016296106,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,9665.8,2.49729937522747,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,10302,2.48464792464254,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,10939,2.47321183589507,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,11575,2.46019696783876,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,12211,2.44792990532979,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,12844,2.4358440909181,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,13481,2.42411618686404,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,14119,2.4127928559198,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,14695,2.4022289765101,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,15148,2.39435620323389,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,15811,2.38362733730244,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,17001,2.3688128715365,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,18239,2.35311959189484,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,19190,2.34114448877245,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,20163,2.32904149612648,"TP_60°C,100%SOC"
TP_60C_100SOC,60,333.15,1,100,21241,2.31610166722142,"TP_60°C,100%SOC"
