cond_id,T_degC,T_K,SOC_store,SOC_pct,t_h,Q_Ah,SOH_init,EFC,source_col,T_degC_n,SOC_store_n,t_h_n,T_degC_trn,SOC_store_trn,t_h_trn
TP_60C_50SOC,60,333.15,0.5,50,708.11,2.87269056820596,0.960497473261531,0,"TP_60°C,50%SOC",1.4775250291492,0,-1.25301103253555,1.47702746219482,0,-1.23933576638822
TP_40C_62SOC,40,313.15,0.625,62.5,3286.7,2.88945996433231,0.964676173350077,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,-0.85077100962474,0.205662051698013,0.369829952205587,-0.834157795821889
TP_40C_38SOC,40,313.15,0.375,37.5,708.11,2.95190500360384,0.986372115587648,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,-1.25301103253555,0.205662051698013,-0.369829952205587,-1.23933576638822
TP_40C_12SOC,40,313.15,0.125,12.5,12211,2.86839777861528,0.958035169892508,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,0.541350512782044,0.205662051698013,-1.10948985661676,0.568131735559661
TP_40C_62SOC,40,313.15,0.625,62.5,1945,2.91371520812649,0.972774038022325,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,-1.06006579427039,0.205662051698013,0.369829952205587,-1.0449812625649
TP_40C_0SOC,40,313.15,0,0,10939,2.93317548636601,0.979422828357824,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,0.342928387068942,0.205662051698013,-1.47931980882235,0.368260341285899
TP_25C_0SOC,25,298.15,0,0,14119,2.94975208570381,0.984574097031538,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,0.838983701351695,-0.747862006174591,-1.47931980882235,0.867938826970303
TP_40C_62SOC,40,313.15,0.625,62.5,15811,2.74788105919514,0.91740858766945,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,1.10292256668705,0.205662051698013,0.369829952205587,1.13380549293823
TP_25C_100SOC,25,298.15,1,100,276.98,2.952967574041,0.985784629251329,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,-1.32026396575779,-0.747862006174591,1.47931980882235,-1.30707991278229
TP_10C_50SOC,10,283.15,0.5,50,708.11,2.97919454964705,0.994675221427581,0,"TP_10°C,50%SOC",-1.70195921079212,0,-1.25301103253555,-1.7013860640472,0,-1.23933576638822
TP_40C_62SOC,40,313.15,0.625,62.5,408.99,2.96078878862629,0.988490041034302,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,-1.29967143052556,0.205662051698013,0.369829952205587,-1.28633697036241
TP_60C_0SOC,60,333.15,0,0,10302,2.82509794324031,0.942934291449521,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,0.243561331975196,1.47702746219482,-1.47931980882235,0.268167512549746
TP_25C_0SOC,25,298.15,0,0,18239,2.94064573061647,0.981534559783367,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,1.48167171859853,-0.747862006174591,-1.47931980882235,1.51532101597022
TP_60C_100SOC,60,333.15,1,100,7663.4,2.54360132537163,0.850435374825672,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,-0.168039785089732,1.47702746219482,1.47931980882235,-0.146439925288891
TP_40C_100SOC,40,313.15,1,100,4483,2.79732606134809,0.934455005948158,0,"TP_40°C,100%SOC",0.205731333172674,1.47981814800065,-0.664157496267363,0.205662051698013,1.47931980882235,-0.646181263613004
TP_60C_50SOC,60,333.15,0.5,50,20163,2.40750571375196,0.804960750215986,0,"TP_60°C,50%SOC",1.4775250291492,0,1.78180078296332,1.47702746219482,0,1.81764221296921
TP_40C_12SOC,40,313.15,0.125,12.5,3872.7,2.94295478130857,0.982936956971852,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,-0.759359558627981,0.205662051698013,-1.10948985661676,-0.742078678648599
TP_10C_50SOC,10,283.15,0.5,50,3286.7,2.96279303729644,0.989199184983092,0,"TP_10°C,50%SOC",-1.70195921079212,0,-0.85077100962474,-1.7013860640472,0,-0.834157795821889
TP_25C_50SOC,25,298.15,0.5,50,708.11,2.97453973103945,0.993793662001793,0,"TP_25°C,50%SOC",-0.748113938809723,0,-1.25301103253555,-0.747862006174591,0,-1.23933576638822
TP_40C_88SOC,40,313.15,0.875,87.5,19190,2.62925294574793,0.878410709992574,0,"TP_40°C,87.5%SOC",0.205731333172674,1.10986361100049,1.63002033617177,0.205662051698013,1.10948985661676,1.66475316687773
TP_25C_100SOC,25,298.15,1,100,8300.1,2.7814245912565,0.928518698811912,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,-0.0687195276671444,-0.747862006174591,1.47931980882235,-0.0463942360325203
TP_40C_75SOC,40,313.15,0.75,75,11575,2.76309607460062,0.922061965411092,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,0.442139449925493,0.205662051698013,0.739659904411175,0.46819603842278
TP_60C_100SOC,60,333.15,1,100,8300.1,2.52991580437002,0.845859716263697,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,-0.0687195276671444,1.47702746219482,1.47931980882235,-0.0463942360325203
TP_40C_75SOC,40,313.15,0.75,75,1285.6,2.90306301233415,0.968769783820122,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-1.16292707547732,0.205662051698013,0.739659904411175,-1.14859383912474
TP_40C_88SOC,40,313.15,0.875,87.5,1009.1,2.88361983752251,0.96339249250371,0,"TP_40°C,87.5%SOC",0.205731333172674,1.10986361100049,-1.20605892906197,0.205662051698013,1.10948985661676,-1.1920407263234
TP_10C_50SOC,10,283.15,0.5,50,1285.6,2.97329339620611,0.99270498047563,0,"TP_10°C,50%SOC",-1.70195921079212,0,-1.16292707547732,-1.7013860640472,0,-1.14859383912474
TP_40C_62SOC,40,313.15,0.625,62.5,12844,2.77654248433989,0.926977501678537,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,0.640093598927007,0.205662051698013,0.369829952205587,0.667596037898726
TP_60C_100SOC,60,333.15,1,100,9031.6,2.51153016296106,0.839712605202275,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,0.0453887938416083,1.47702746219482,1.47931980882235,0.0685475288348198
TP_40C_88SOC,40,313.15,0.875,87.5,12844,2.68478596398507,0.89696381195129,0,"TP_40°C,87.5%SOC",0.205731333172674,1.10986361100049,0.640093598927007,0.205662051698013,1.10948985661676,0.667596037898726
TP_40C_88SOC,40,313.15,0.875,87.5,15148,2.66408773440204,0.890048712142038,0,"TP_40°C,87.5%SOC",0.205731333172674,1.10986361100049,0.999499713426209,0.205662051698013,1.10948985661676,1.02962724262101
TP_0C_50SOC,0,273.15,0.5,50,408.99,2.99558409556572,0.997479415531955,0,"TP_0°C,50%SOC",-2.33785605878038,0,-1.29967143052556,-2.3370687692956,0,-1.28633697036241
TP_0C_50SOC,0,273.15,0.5,50,708.11,2.99302360604556,0.996626815334943,0,"TP_0°C,50%SOC",-2.33785605878038,0,-1.25301103253555,-2.3370687692956,0,-1.23933576638822
TP_25C_100SOC,25,298.15,1,100,10302,2.75351670051921,0.919202250515801,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,0.243561331975196,-0.747862006174591,1.47931980882235,0.268167512549746
TP_25C_0SOC,25,298.15,0,0,7026.7,2.96915371899428,0.991050012641695,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,-0.26736004251232,-0.747862006174591,-1.47931980882235,-0.246485614545262
TP_25C_0SOC,25,298.15,0,0,10939,2.9571845682343,0.987054925780377,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,0.342928387068942,-0.747862006174591,-1.47931980882235,0.368260341285899
TP_25C_50SOC,25,298.15,0.5,50,1009.1,2.96376912979603,0.990195204351366,0,"TP_25°C,50%SOC",-0.748113938809723,0,-1.20605892906197,-0.747862006174591,0,-1.1920407263234
TP_60C_0SOC,60,333.15,0,0,6388.1,2.89419803013934,0.965997860496796,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,-0.366976685185579,1.47702746219482,-1.47931980882235,-0.34682985384025
TP_40C_75SOC,40,313.15,0.75,75,7663.4,2.80185038637231,0.934994514955365,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-0.168039785089732,0.205662051698013,0.739659904411175,-0.146439925288891
TP_40C_75SOC,40,313.15,0.75,75,7026.7,2.80704420514774,0.936727723869844,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-0.26736004251232,0.205662051698013,0.739659904411175,-0.246485614545262
TP_60C_0SOC,60,333.15,0,0,14695,2.75568269023001,0.919765529258578,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,0.928835229976496,1.47702746219482,-1.47931980882235,0.958446628150874
TP_40C_0SOC,40,313.15,0,0,3872.7,2.96987421127762,0.99167697718633,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,-0.759359558627981,0.205662051698013,-1.47931980882235,-0.742078678648599
TP_40C_100SOC,40,313.15,1,100,0,2.99353745610228,1,0,"TP_40°C,100%SOC",0.205731333172674,1.47981814800065,-1.36347069561629,0.205662051698013,1.47931980882235,-1.3506022231486
TP_10C_50SOC,10,283.15,0.5,50,5753.1,2.95111775940241,0.985301114739291,0,"TP_10°C,50%SOC",-1.70195921079212,0,-0.466031755804934,-1.7013860640472,0,-0.446608419377859
TP_25C_50SOC,25,298.15,0.5,50,160.33,2.98576569576823,0.997544256583167,0,"TP_25°C,50%SOC",-0.748113938809723,0,-1.33846046022668,-0.747862006174591,0,-1.32540931383734
TP_25C_100SOC,25,298.15,1,100,6388.1,2.80886617480379,0.93767948049507,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,-0.366976685185579,-0.747862006174591,1.47931980882235,-0.34682985384025
TP_10C_50SOC,10,283.15,0.5,50,3872.7,2.95961372858907,0.98813769687287,0,"TP_10°C,50%SOC",-1.70195921079212,0,-0.759359558627981,-1.7013860640472,0,-0.742078678648599
TP_40C_38SOC,40,313.15,0.375,37.5,19190,2.73150522253323,0.912726047010149,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,1.63002033617177,0.205662051698013,-0.369829952205587,1.66475316687773
TP_60C_100SOC,60,333.15,1,100,160.33,2.91424906428095,0.974358863001077,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,-1.33846046022668,1.47702746219482,1.47931980882235,-1.32540931383734
TP_40C_100SOC,40,313.15,1,100,6388.1,2.76585149128599,0.923940833159727,0,"TP_40°C,100%SOC",0.205731333172674,1.47981814800065,-0.366976685185579,0.205662051698013,1.47931980882235,-0.34682985384025
TP_40C_25SOC,40,313.15,0.25,25,3286.7,2.92582391474432,0.975563147598136,0,"TP_40°C,25%SOC",0.205731333172674,-0.739909074000325,-0.85077100962474,0.205662051698013,-0.739659904411175,-0.834157795821889
TP_25C_50SOC,25,298.15,0.5,50,20163,2.85696189841292,0.954510910577485,0,"TP_25°C,50%SOC",-0.748113938809723,0,1.78180078296332,-0.747862006174591,0,1.81764221296921
TP_40C_75SOC,40,313.15,0.75,75,12211,2.75671006528925,0.919930915263794,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,0.541350512782044,0.205662051698013,0.739659904411175,0.568131735559661
TP_40C_100SOC,40,313.15,1,100,3872.7,2.8087481777221,0.9382705975489,0,"TP_40°C,100%SOC",0.205731333172674,1.47981814800065,-0.759359558627981,0.205662051698013,1.47931980882235,-0.742078678648599
TP_40C_12SOC,40,313.15,0.125,12.5,5753.1,2.9244433250141,0.976754193092921,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,-0.466031755804934,0.205662051698013,-1.10948985661676,-0.446608419377859
TP_40C_38SOC,40,313.15,0.375,37.5,408.99,2.96345211573732,0.990230555954165,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,-1.29967143052556,0.205662051698013,-0.369829952205587,-1.28633697036241
TP_40C_38SOC,40,313.15,0.375,37.5,14695,2.76716125368205,0.924640425973829,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,0.928835229976496,0.205662051698013,-0.369829952205587,0.958446628150874
TP_25C_50SOC,25,298.15,0.5,50,1945,2.95279505260237,0.986528765390214,0,"TP_25°C,50%SOC",-0.748113938809723,0,-1.06006579427039,-0.747862006174591,0,-1.0449812625649
TP_60C_0SOC,60,333.15,0,0,3872.7,2.91497190557335,0.97293156683427,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,-0.759359558627981,1.47702746219482,-1.47931980882235,-0.742078678648599
TP_25C_0SOC,25,298.15,0,0,9665.8,2.96012435615525,0.98803617401875,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,0.144319070671206,-0.747862006174591,-1.47931980882235,0.168200389093011
TP_40C_0SOC,40,313.15,0,0,10302,2.93584928913963,0.980315643495268,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,0.243561331975196,0.205662051698013,-1.47931980882235,0.268167512549746
TP_60C_100SOC,60,333.15,1,100,3286.7,2.67745628628755,0.895188848069823,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,-0.85077100962474,1.47702746219482,1.47931980882235,-0.834157795821889
TP_40C_38SOC,40,313.15,0.375,37.5,15148,2.76504422374046,0.923933025397016,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,0.999499713426209,0.205662051698013,-0.369829952205587,1.02962724262101
TP_25C_0SOC,25,298.15,0,0,5118.6,2.97465948771311,0.992887739036085,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,-0.565008830305691,-0.747862006174591,-1.47931980882235,-0.546308419115832
TP_0C_50SOC,0,273.15,0.5,50,9665.8,2.95779563543141,0.984896490157094,0,"TP_0°C,50%SOC",-2.33785605878038,0,0.144319070671206,-2.3370687692956,0,0.168200389093011
TP_10C_50SOC,10,283.15,0.5,50,1009.1,2.97622507921279,0.993683792834215,0,"TP_10°C,50%SOC",-1.70195921079212,0,-1.20605892906197,-1.7013860640472,0,-1.1920407263234
TP_10C_50SOC,10,283.15,0.5,50,20163,2.90918939187331,0.971302328301848,0,"TP_10°C,50%SOC",-1.70195921079212,0,1.78180078296332,-1.7013860640472,0,1.81764221296921
TP_40C_62SOC,40,313.15,0.625,62.5,11575,2.7892180665391,0.931209376243978,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,0.442139449925493,0.205662051698013,0.369829952205587,0.46819603842278
TP_40C_0SOC,40,313.15,0,0,9031.6,2.93929676500226,0.981466797449666,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,0.0453887938416083,0.205662051698013,-1.47931980882235,0.0685475288348198
TP_10C_50SOC,10,283.15,0.5,50,5118.6,2.95384937812907,0.986213130861944,0,"TP_10°C,50%SOC",-1.70195921079212,0,-0.565008830305691,-1.7013860640472,0,-0.546308419115832
TP_40C_75SOC,40,313.15,0.75,75,15148,2.72867605175841,0.910575794443993,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,0.999499713426209,0.205662051698013,0.739659904411175,1.02962724262101
TP_60C_0SOC,60,333.15,0,0,18239,2.70532476885442,0.902957541760382,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,1.48167171859853,1.47702746219482,-1.47931980882235,1.51532101597022
TP_40C_100SOC,40,313.15,1,100,14695,2.66883439703043,0.891531987211335,0,"TP_40°C,100%SOC",0.205731333172674,1.47981814800065,0.928835229976496,0.205662051698013,1.47931980882235,0.958446628150874
TP_60C_0SOC,60,333.15,0,0,160.33,2.99504699066948,0.999658266277928,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,-1.33846046022668,1.47702746219482,-1.47931980882235,-1.32540931383734
TP_40C_0SOC,40,313.15,0,0,5753.1,2.95902279454768,0.988053557682543,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,-0.466031755804934,0.205662051698013,-1.47931980882235,-0.446608419377859
TP_40C_62SOC,40,313.15,0.625,62.5,2579.2,2.90142161414131,0.968669694183429,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,-0.961135517440793,0.205662051698013,0.369829952205587,-0.945328402306705
TP_40C_12SOC,40,313.15,0.125,12.5,12844,2.86307937229944,0.956258840146216,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,0.640093598927007,0.205662051698013,-1.10948985661676,0.667596037898726
TP_25C_100SOC,25,298.15,1,100,9665.8,2.76087888231205,0.921659956354813,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,0.144319070671206,-0.747862006174591,1.47931980882235,0.168200389093011
TP_40C_38SOC,40,313.15,0.375,37.5,9665.8,2.81617189402308,0.941017216195896,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,0.144319070671206,0.205662051698013,-0.369829952205587,0.168200389093011
TP_40C_25SOC,40,313.15,0.25,25,1945,2.94506104690745,0.981977421919038,0,"TP_40°C,25%SOC",0.205731333172674,-0.739909074000325,-1.06006579427039,0.205662051698013,-0.739659904411175,-1.0449812625649
TP_40C_50SOC,40,313.15,0.5,50,1945,2.92008771936436,0.976736360952687,0,"TP_40°C,50%SOC",0.205731333172674,0,-1.06006579427039,0.205662051698013,0,-1.0449812625649
TP_40C_12SOC,40,313.15,0.125,12.5,10939,2.87869786776903,0.961475364880765,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,0.342928387068942,0.205662051698013,-1.10948985661676,0.368260341285899
TP_40C_62SOC,40,313.15,0.625,62.5,276.98,2.96911373808719,0.991269411743157,0,"TP_40°C,62.5%SOC",0.205731333172674,0.369954537000163,-1.32026396575779,0.205662051698013,0.369829952205587,-1.30707991278229
TP_40C_75SOC,40,313.15,0.75,75,1009.1,2.91257597932197,0.971944318762396,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-1.20605892906197,0.205662051698013,0.739659904411175,-1.1920407263234
TP_25C_100SOC,25,298.15,1,100,1285.6,2.90677716969118,0.970364957519327,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,-1.16292707547732,-0.747862006174591,1.47931980882235,-1.14859383912474
TP_25C_50SOC,25,298.15,0.5,50,276.98,2.98455331768978,0.997139201092484,0,"TP_25°C,50%SOC",-0.748113938809723,0,-1.32026396575779,-0.747862006174591,0,-1.30707991278229
TP_40C_50SOC,40,313.15,0.5,50,10939,2.80236478854221,0.937359370224155,0,"TP_40°C,50%SOC",0.205731333172674,0,0.342928387068942,0.205662051698013,0,0.368260341285899
TP_60C_0SOC,60,333.15,0,0,14119,2.7656082718895,0.923078395395383,0,"TP_60°C,0%SOC",1.4775250291492,-1.47981814800065,0.838983701351695,1.47702746219482,-1.47931980882235,0.867938826970303
TP_40C_38SOC,40,313.15,0.375,37.5,160.33,2.97989014715114,0.995723285497274,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,-1.33846046022668,0.205662051698013,-0.369829952205587,-1.32540931383734
TP_40C_75SOC,40,313.15,0.75,75,3286.7,2.86136501558144,0.954854908694013,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-0.85077100962474,0.205662051698013,0.739659904411175,-0.834157795821889
TP_40C_25SOC,40,313.15,0.25,25,8300.1,2.87079447489836,0.957214574645352,0,"TP_40°C,25%SOC",0.205731333172674,-0.739909074000325,-0.0687195276671444,0.205662051698013,-0.739659904411175,-0.0463942360325203
TP_40C_88SOC,40,313.15,0.875,87.5,408.99,2.91755299035328,0.974729265908706,0,"TP_40°C,87.5%SOC",0.205731333172674,1.10986361100049,-1.29967143052556,0.205662051698013,1.10948985661676,-1.28633697036241
TP_25C_100SOC,25,298.15,1,100,3286.7,2.86439043770762,0.956215059890615,0,"TP_25°C,100%SOC",-0.748113938809723,1.47981814800065,-0.85077100962474,-0.747862006174591,1.47931980882235,-0.834157795821889
TP_25C_0SOC,25,298.15,0,0,6388.1,2.97420827575053,0.992737132612996,0,"TP_25°C,0%SOC",-0.748113938809723,-1.47981814800065,-0.366976685185579,-0.747862006174591,-1.47931980882235,-0.34682985384025
TP_60C_100SOC,60,333.15,1,100,15148,2.39435620323389,0.800536308442866,0,"TP_60°C,100%SOC",1.4775250291492,1.47981814800065,0.999499713426209,1.47702746219482,1.47931980882235,1.02962724262101
TP_40C_75SOC,40,313.15,0.75,75,5118.6,2.8325088422585,0.945225428151163,0,"TP_40°C,75%SOC",0.205731333172674,0.739909074000325,-0.565008830305691,0.205662051698013,0.739659904411175,-0.546308419115832
TP_40C_0SOC,40,313.15,0,0,15811,2.90966446425874,0.97157221325589,0,"TP_40°C,0%SOC",0.205731333172674,-1.47981814800065,1.10292256668705,0.205662051698013,-1.47931980882235,1.13380549293823
TP_40C_50SOC,40,313.15,0.5,50,3286.7,2.89622595209746,0.968754869310633,0,"TP_40°C,50%SOC",0.205731333172674,0,-0.85077100962474,0.205662051698013,0,-0.834157795821889
TP_60C_50SOC,60,333.15,0.5,50,276.98,2.92338653423117,0.977447905657797,0,"TP_60°C,50%SOC",1.4775250291492,0,-1.32026396575779,1.47702746219482,0,-1.30707991278229
TP_10C_50SOC,10,283.15,0.5,50,15148,2.91780637447082,0.974179313651539,0,"TP_10°C,50%SOC",-1.70195921079212,0,0.999499713426209,-1.7013860640472,0,1.02962724262101
TP_40C_25SOC,40,313.15,0.25,25,160.33,2.99060839208556,0.997164361639769,0,"TP_40°C,25%SOC",0.205731333172674,-0.739909074000325,-1.33846046022668,0.205662051698013,-0.739659904411175,-1.32540931383734
TP_40C_38SOC,40,313.15,0.375,37.5,6388.1,2.85395550707285,0.953642521648797,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,-0.366976685185579,0.205662051698013,-0.369829952205587,-0.34682985384025
TP_40C_38SOC,40,313.15,0.375,37.5,2579.2,2.90786917299756,0.971657646340248,0,"TP_40°C,37.5%SOC",0.205731333172674,-0.369954537000163,-0.961135517440793,0.205662051698013,-0.369829952205587,-0.945328402306705
TP_40C_50SOC,40,313.15,0.5,50,0,2.98963756864357,1,0,"TP_40°C,50%SOC",0.205731333172674,0,-1.36347069561629,0.205662051698013,0,-1.3506022231486
TP_0C_50SOC,0,273.15,0.5,50,14119,2.94778239293184,0.981562247833256,0,"TP_0°C,50%SOC",-2.33785605878038,0,0.838983701351695,-2.3370687692956,0,0.867938826970303
TP_40C_12SOC,40,313.15,0.125,12.5,20163,2.80903370903091,0.938207771156609,0,"TP_40°C,12.5%SOC",0.205731333172674,-1.10986361100049,1.78180078296332,0.205662051698013,-1.10948985661676,1.81764221296921
