cond_id,T_degC,T_K,invTK,SOC_store,SOC_pct,t_h,sqrt_t,Q_Ah,SOH_init,dSOH,EFC,SOCc,SOCc2,source_col
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,18239,135.051841897843,2.90382736869431,0.969623136334416,0.0303768636655838,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,15148,123.077211538123,2.76504422374046,0.923933025397016,0.0760669746029843,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,18239,135.051841897843,2.93764375519728,0.978186250992864,0.0218137490071363,0,0,0,"TP_0°C,50%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,9031.6,95.0347304936464,2.73067152347033,0.912188861343257,0.0878111386567426,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,276.98,16.6427161244792,3.0001,1.00176973420596,0,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,9665.8,98.3148005134527,2.72020701628137,0.908797679722208,0.0912023202777918,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,7663.4,87.5408476084165,2.94967149683911,0.984931046092931,0.0150689539070691,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,3286.7,57.3297479499082,2.86136501558144,0.954854908694013,0.0451450913059869,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,12844,113.331372532058,2.94995873451384,0.982286933190087,0.0177130668099134,0,0,0,"TP_0°C,50%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,11575,107.58717395675,2.93041926241196,0.978502491789755,0.0214975082102445,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,11575,107.58717395675,2.70156453545954,0.902465586309081,0.0975344136909185,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,10939,104.589674442557,2.80372976025677,0.9368597064554,0.0631402935445998,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,20163,141.996478829582,2.80903370903091,0.938207771156609,0.0617922288433912,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,8300.1,91.1048846110899,2.79331011984973,0.932144576074364,0.0678554239256361,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,1945,44.1021541423999,2.94506104690745,0.981977421919038,0.0180225780809624,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,9665.8,98.3148005134527,2.8553396418788,0.952061439670213,0.0479385603297867,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,2579.2,50.7858247939324,2.93518199360573,0.978683429999104,0.0213165700008957,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,9031.6,95.0347304936464,2.90513937902036,0.970607005841997,0.029392994158003,0,0,0,"TP_25°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,2579.2,50.7858247939324,2.90808062407934,0.972720123194989,0.0272798768050112,0,0,0,"TP_40°C,50%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,13481,116.10770861575,2.95111811752761,0.98503005384091,0.0149699461590903,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,13481,116.10770861575,2.68103647244215,0.895608126424775,0.104391873575225,0,0.5,0.25,"TP_40°C,100%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,1945,44.1021541423999,2.89470215617201,0.966333974304395,0.0336660256956052,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,14695,121.22293512368,2.76716125368205,0.924640425973829,0.0753595740261707,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,4483,66.9552089086428,2.93677553882467,0.980873110852948,0.0191268891470523,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,1945,44.1021541423999,2.8535091778129,0.953223141402846,0.0467768585971539,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,3872.7,62.2310212032552,2.88700738096908,0.964686727590167,0.0353132724098334,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,1009.1,31.7663343809134,2.99091049212937,0.998701246203209,0.00129875379679112,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,14119,118.823398369176,2.94975208570381,0.984574097031538,0.0154259029684618,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,276.98,16.6427161244792,2.952967574041,0.985784629251329,0.0142153707486712,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,10302,101.498768465435,2.77372172149623,0.925607808405981,0.0743921915940186,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,18239,135.051841897843,2.73897610386063,0.915222424438018,0.0847775755619815,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,1285.6,35.8552646064703,2.95664488151565,0.985839842379368,0.0141601576206322,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,15148,123.077211538123,2.66464728798699,0.890133271108784,0.109866728891216,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,12844,113.331372532058,2.7508985784551,0.917991586761425,0.0820084132385751,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,21241,145.742924356553,2.67964535211691,0.894213951765954,0.105786048234046,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,10302,101.498768465435,2.7128119144608,0.906327040048235,0.0936729599517645,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,0,0,2.9931931792705,1,0,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,12211,110.503393613047,2.72915108152826,0.911068313355562,0.0889316866444383,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,276.98,16.6427161244792,2.97447020062843,0.994926686708041,0.00507331329195926,0,0,0,"TP_40°C,50%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,2579.2,50.7858247939324,2.87998004377818,0.961419314138287,0.0385806858617133,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,19190,138.527975513973,2.62925294574793,0.878410709992574,0.121589290007426,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,408.99,20.2235011805572,2.9973,1.00083478028583,0,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,276.98,16.6427161244792,2.97113392299188,0.992797413784606,0.00720258621539427,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,3872.7,62.2310212032552,2.85170801932865,0.951981307644357,0.0480186923556435,0,0.5,0.25,"TP_25°C,100%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,14695,121.22293512368,2.94801419714693,0.983994021144848,0.0160059788551522,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,10939,104.589674442557,2.9571845682343,0.987054925780377,0.0129450742196234,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,276.98,16.6427161244792,2.99888671442787,1.00097435078284,0,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,15811,125.741798937346,2.72176881017892,0.908270805918657,0.0917291940813428,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,3872.7,62.2310212032552,2.8087481777221,0.9382705975489,0.0617294024510999,0,0.5,0.25,"TP_40°C,100%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,4483,66.9552089086428,2.9745857897287,0.990487330794799,0.00951266920520089,0,0,0,"TP_0°C,50%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,11575,107.58717395675,2.69782190596384,0.90131900762294,0.0986809923770599,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,10939,104.589674442557,2.70498333282712,0.903711578511073,0.0962884214889272,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,1285.6,35.8552646064703,2.97389863273872,0.99327209883503,0.00672790116497013,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,6388.1,79.9255903950668,2.85395550707285,0.953642521648797,0.0463574783512032,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,10302,101.498768465435,2.85035728750016,0.950400163577834,0.0495998364221658,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,8300.1,91.1048846110899,2.87079447489836,0.957214574645352,0.0427854253546484,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,9031.6,95.0347304936464,2.9607811096136,0.988255386489642,0.0117446135103582,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,10939,104.589674442557,2.76945765527354,0.924184863573162,0.075815136426838,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,19190,138.527975513973,2.67743919940535,0.893805415179995,0.106194584820005,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,13481,116.10770861575,2.74216131529618,0.915075908904732,0.0849240910952679,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,160.33,12.6621483169326,2.98576569576823,0.997544256583167,0.00245574341683297,0,0,0,"TP_25°C,50%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,15811,125.741798937346,2.69508309954679,0.899695451261791,0.100304548738209,0,0.5,0.25,"TP_25°C,100%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,10939,104.589674442557,2.95472741524477,0.983874824137761,0.0161251758622389,0,0,0,"TP_0°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,4483,66.9552089086428,2.91025590322585,0.9703722752964,0.0296277247035999,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,5118.6,71.5443918137543,2.90328345177606,0.968047437274346,0.0319525627256538,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,6388.1,79.9255903950668,2.81685012264495,0.940000018178844,0.0599999818211555,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,12844,113.331372532058,2.94909469420461,0.984354671594106,0.0156453284058936,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,19190,138.527975513973,2.89960626055988,0.968213657192427,0.0317863428075732,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,1945,44.1021541423999,2.95279505260237,0.986528765390214,0.0134712346097862,0,0,0,"TP_25°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,20163,141.996478829582,2.7713572351126,0.924059022752768,0.0759409772472316,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,708.11,26.6103363375963,2.89885946041828,0.968483918944647,0.0315160810553534,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,5753.1,75.8491924808696,2.97273242259977,0.992244519423467,0.0077554805765333,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,4483,66.9552089086428,2.96616523961604,0.990438506616816,0.00956149338318424,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,10302,101.498768465435,2.80979216184287,0.938885443689736,0.0611145563102637,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,5118.6,71.5443918137543,2.8325088422585,0.945225428151163,0.0547745718488373,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,17001,130.387882872604,2.61843226819492,0.874695007693084,0.125304992306916,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,15148,123.077211538123,2.84155350480795,0.949069273108812,0.0509307268911877,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,13481,116.10770861575,2.85919900325859,0.954962809992723,0.0450371900072768,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,1945,44.1021541423999,2.92008771936436,0.976736360952687,0.0232636390473129,0,0,0,"TP_40°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,11575,107.58717395675,2.79476556167363,0.934817514666717,0.0651824853332825,0,0,0,"TP_40°C,50%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,19190,138.527975513973,2.69472628876252,0.899246552047759,0.100753447952241,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,2579.2,50.7858247939324,2.94712823679469,0.984635482347248,0.0153645176527517,0,0,0,"TP_25°C,50%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,18239,135.051841897843,2.94064573061647,0.981534559783367,0.0184654402166327,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,5753.1,75.8491924808696,2.89599857878134,0.965618427930083,0.0343815720699168,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,18239,135.051841897843,2.68249757960608,0.895494046472334,0.104505953527666,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,15811,125.741798937346,2.90966446425874,0.97157221325589,0.0284277867441097,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,1009.1,31.7663343809134,2.96273916569936,0.987871871385166,0.0121281286148343,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,9665.8,98.3148005134527,2.78041028588457,0.927839823022622,0.0721601769773778,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,3286.7,57.3297479499082,2.82030632692463,0.942131631316481,0.0578683686835189,0,0.5,0.25,"TP_40°C,100%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,708.11,26.6103363375963,2.9319100421036,0.978755025710694,0.0212449742893059,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,15148,123.077211538123,2.66408773440204,0.890048712142038,0.109951287857962,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,10939,104.589674442557,2.84488255150425,0.948574711726982,0.0514252882730184,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,708.11,26.6103363375963,2.98544013760405,0.997126922478008,0.00287307752199206,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,21241,145.742924356553,2.66628330787716,0.890081261047467,0.109918738952533,0,0.5,0.25,"TP_25°C,100%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,708.11,26.6103363375963,2.99587702252932,0.999969769856286,3.02301437140606e-05,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,1285.6,35.8552646064703,2.87131262751468,0.959280759892175,0.0407192401078252,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,276.98,16.6427161244792,2.98455331768978,0.997139201092484,0.00286079890751645,0,0,0,"TP_25°C,50%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,2579.2,50.7858247939324,2.83615242369884,0.947425066593834,0.0525749334061657,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,276.98,16.6427161244792,2.93561570050631,0.980651067025102,0.019348932974898,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,6388.1,79.9255903950668,2.76585149128599,0.923940833159727,0.076059166840273,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,408.99,20.2235011805572,2.92245169644657,0.976253592714932,0.0237464072850676,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,276.98,16.6427161244792,2.9302944582375,0.978986080327655,0.0210139196723447,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,408.99,20.2235011805572,2.93920141230085,0.980829387684937,0.0191706123150635,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,3286.7,57.3297479499082,2.81876042144285,0.941723521543584,0.0582764784564165,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,10302,101.498768465435,2.75351670051921,0.919202250515801,0.0807977494841994,0,0.5,0.25,"TP_25°C,100%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,18239,135.051841897843,2.86402930777808,0.956872131898745,0.0431278681012546,0,0,0,"TP_25°C,50%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,15811,125.741798937346,2.941135586509,0.97934897243377,0.0206510275662304,0,0,0,"TP_0°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,6388.1,79.9255903950668,2.88806829293145,0.962974217324625,0.0370257826753755,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,9031.6,95.0347304936464,2.89194863143169,0.96590107518894,0.0340989248110605,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,1285.6,35.8552646064703,2.98975630372229,0.997926784202738,0.00207321579726183,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,15148,123.077211538123,2.91093018416973,0.97199485246752,0.0280051475324796,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,10939,104.589674442557,2.87869786776903,0.961475364880765,0.0385246351192348,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,15148,123.077211538123,2.70131335725652,0.901775288622864,0.0982247113771362,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,18239,135.051841897843,2.70223857361827,0.901753447194292,0.0982465528057076,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,19190,138.527975513973,2.81560217698587,0.940401617268218,0.059598382731782,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,12844,113.331372532058,2.92404020773476,0.976372448155055,0.0236275518449447,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,408.99,20.2235011805572,2.99718761448185,1.00040722183555,0,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,15811,125.741798937346,2.75850594583496,0.922689082705943,0.0773109172940575,0,0,0,"TP_40°C,50%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,7663.4,87.5408476084165,2.90711411757997,0.970966296340235,0.0290337036597652,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,0,0,2.99664900869078,1,0,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,7026.7,83.8254138075083,2.91759865604794,0.974769650036636,0.0252303499633644,0,0,0,"TP_25°C,50%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,9665.8,98.3148005134527,2.95779563543141,0.984896490157094,0.0151035098429061,0,0,0,"TP_0°C,50%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,5118.6,71.5443918137543,2.78398294715964,0.930104667630624,0.0698953323693757,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,5753.1,75.8491924808696,2.77321807555152,0.926508216962932,0.0734917830370682,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,8300.1,91.1048846110899,2.90194525279269,0.969239912959397,0.0307600870406031,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,17001,130.387882872604,2.74787023499246,0.918194377441285,0.0818056225587153,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,276.98,16.6427161244792,2.94814862712388,0.983815127688881,0.0161848723111185,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,10939,104.589674442557,2.89470837900982,0.96712200895638,0.0328779910436197,0,0,0,"TP_25°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,9665.8,98.3148005134527,2.81617189402308,0.941017216195896,0.0589827838041045,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,12844,113.331372532058,2.86307937229944,0.956258840146216,0.0437411598537844,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,10302,101.498768465435,2.95674529630389,0.984546744790045,0.0154532552099549,0,0,0,"TP_0°C,50%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,12211,110.503393613047,2.86839777861528,0.958035169892508,0.041964830107492,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,160.33,12.6621483169326,3.00197966101078,1.00200672062293,0,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,10302,101.498768465435,2.89980162529789,0.968823662434826,0.031176337565174,0,0,0,"TP_25°C,50%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,276.98,16.6427161244792,2.99823369530128,1.00139992753797,0,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,4483,66.9552089086428,2.87825956198802,0.961763664448029,0.038236335551971,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,0,0,2.9948,1,0,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,10302,101.498768465435,2.95836012928635,0.987447306878075,0.0125526931219248,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,276.98,16.6427161244792,2.98641627269096,0.995766575132148,0.00423342486785172,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,14119,118.823398369176,2.73623290132901,0.913097561106916,0.0869024388930837,0,0.25,0.0625,"TP_40°C,75%SOC"
